,episode length,cumulative reward,average reward
745,1154,40.0,0.03466204506065858
746,910,26.0,0.02857142857142857
747,1048,36.0,0.03435114503816794
748,890,26.0,0.029213483146067417
749,931,31.0,0.03329752953813104
750,1028,40.0,0.038910505836575876
751,1199,39.0,0.03252710592160134
752,849,30.0,0.0353356890459364
753,1113,40.0,0.03593890386343217
754,928,34.0,0.036637931034482756
755,791,28.0,0.035398230088495575
756,1001,39.0,0.03896103896103896
757,906,29.0,0.03200883002207505
758,889,21.0,0.023622047244094488
759,700,15.0,0.02142857142857143
760,612,18.0,0.029411764705882353
761,1418,65.0,0.045839210155148094
762,1179,48.0,0.04071246819338423
763,682,20.0,0.02932551319648094
764,1180,42.0,0.03559322033898305
765,1094,37.0,0.033820840950639856
766,950,34.0,0.035789473684210524
767,948,28.0,0.029535864978902954
768,648,34.0,0.05246913580246913
769,604,15.0,0.024834437086092714
770,1120,43.0,0.038392857142857145
771,965,32.0,0.03316062176165803
772,693,20.0,0.02886002886002886
773,765,21.0,0.027450980392156862
774,1171,49.0,0.04184457728437233
775,845,23.0,0.027218934911242602
776,1062,37.0,0.03483992467043315
777,840,34.0,0.04047619047619048
778,712,17.0,0.023876404494382022
779,846,24.0,0.028368794326241134
780,1086,34.0,0.03130755064456722
781,1018,39.0,0.03831041257367387
782,484,11.0,0.022727272727272728
783,1103,41.0,0.0371713508612874
784,1100,44.0,0.04
785,919,29.0,0.031556039173014146
786,1208,63.0,0.052152317880794705
787,962,27.0,0.028066528066528068
788,868,29.0,0.03341013824884793
789,615,19.0,0.030894308943089432
790,1054,45.0,0.04269449715370019
791,632,15.0,0.023734177215189875
792,1120,44.0,0.039285714285714285
793,1267,53.0,0.041831097079715863
794,872,27.0,0.03096330275229358
795,1047,46.0,0.04393505253104107
796,653,17.0,0.026033690658499236
797,845,22.0,0.02603550295857988
798,1246,47.0,0.0377207062600321
799,811,31.0,0.03822441430332922
800,833,32.0,0.03841536614645858
